original_fire_id,start_datetime,total_duration_hours,final_damage_area_ha,duration_hours,estimated_damage_area,timestamp,lat,lng,T2M,RH2M,WS10M,WD10M,PRECTOTCORR,FFMC,DMC,DC,ISI,BUI,FWI
864,2023-04-11 08:30:00,77.5,119.92,45,69.63096774193548,2023-04-13 05:30:00,37.789795125474,128.876849750085,6.07,61.77,7.79,236.7,0.0,84.54778267833284,6.33745571301,21.096600000000002,14.10264993439762,7.238651984495103,204489.0198565453
864,2023-04-11 08:30:00,77.5,119.92,46,71.17832258064516,2023-04-13 06:30:00,37.789795125474,128.876849750085,6.37,61.01,8.0,236.1,0.0,84.58442455147981,6.35856439983,21.1506,14.323786003248546,7.260367223503523,237031.73690954907
864,2023-04-11 08:30:00,77.5,119.92,47,72.72567741935484,2023-04-13 07:30:00,37.789795125474,128.876849750085,7.95,55.66,8.11,237.2,0.0,84.88097087467051,6.4940121147,21.435,14.998291636481666,7.390445328500636,399221.2658836251
864,2023-04-11 08:30:00,77.5,119.92,48,74.27303225806452,2023-04-13 08:30:00,37.789795125474,128.876849750085,10.3,49.28,7.6,238.0,0.0,85.3459724131833,6.7118318688,21.858,15.585415575143836,7.594017132214244,698165.59859468
864,2023-04-11 08:30:00,77.5,119.92,49,75.8203870967742,2023-04-13 09:30:00,37.789795125474,128.876849750085,12.85,44.94,7.23,240.5,0.0,85.7517862791829,6.9455919057,22.317,16.186612747593575,7.812547748589424,1258280.8246589713
864,2023-04-11 08:30:00,77.5,119.92,50,77.36774193548386,2023-04-13 10:30:00,37.789795125474,128.876849750085,14.47,44.95,6.42,241.8,0.0,85.8634779092931,7.05521089635,22.6086,15.784004615933352,7.926549477876235,1142068.6944892684
864,2023-04-11 08:30:00,77.5,119.92,51,78.91509677419354,2023-04-13 11:30:00,37.789795125474,128.876849750085,15.59,44.21,5.99,240.7,0.0,85.98683884744652,7.1463204216100005,22.810200000000002,15.71518289011778,8.014996256121801,1213707.4125088335
864,2023-04-11 08:30:00,77.5,119.92,52,80.46245161290322,2023-04-13 12:30:00,37.789795125474,128.876849750085,16.34,43.04,6.13,240.9,0.0,86.11919025039812,7.22295307264,22.9452,16.123553233941998,8.083983593390178,1660878.439157593
864,2023-04-11 08:30:00,77.5,119.92,53,82.0098064516129,2023-04-13 13:30:00,37.789795125474,128.876849750085,16.75,42.64,6.61,243.5,0.0,86.19160480727012,7.2604937436,23.019,16.68752844414658,8.118938747182195,2388001.9381015836
864,2023-04-11 08:30:00,77.5,119.92,54,83.55716129032258,2023-04-13 14:30:00,37.789795125474,128.876849750085,16.78,43.79,6.95,248.1,0.0,86.13924613018119,7.23729834228,23.0244,16.85121723470483,8.10525254956403,2578935.115016059
864,2023-04-11 08:30:00,77.5,119.92,55,85.10451612903226,2023-04-13 15:30:00,37.789795125474,128.876849750085,16.42,46.31,7.18,251.8,0.0,85.96623822686027,7.15803273768,22.959600000000002,16.638181514134473,8.045372575450337,2130325.1500255507
864,2023-04-11 08:30:00,77.5,119.92,56,86.65187096774193,2023-04-13 16:30:00,37.789795125474,128.876849750085,15.79,49.35,6.93,252.4,0.0,85.72697636357303,7.05317958135,22.8462,15.888577362131345,7.961548378254789,1261811.2516388253
864,2023-04-11 08:30:00,77.5,119.92,57,88.19922580645161,2023-04-13 17:30:00,37.789795125474,128.876849750085,14.91,53.34,5.87,252.5,0.0,85.40523019710477,6.91966444726,22.6878,14.402186233832898,7.852157736252035,472417.7291833761
864,2023-04-11 08:30:00,77.5,119.92,58,89.74658064516129,2023-04-13 18:30:00,37.789795125474,128.876849750085,13.55,60.11,4.45,251.4,0.0,84.92003118812148,6.71944068235,22.442999999999998,12.53925867896192,7.685945561768626,130796.95505506545
864,2023-04-11 08:30:00,77.5,119.92,59,91.29393548387097,2023-04-13 19:30:00,37.789795125474,128.876849750085,12.42,64.76,4.04,245.7,0.0,84.66019284641924,6.58655119328,22.2396,11.854237780573252,7.568973659916268,76779.53590565226
864,2023-04-11 08:30:00,77.5,119.92,60,92.84129032258065,2023-04-13 20:30:00,37.789795125474,128.876849750085,11.97,65.07,4.42,239.3,0.0,84.6266768771876,6.56204036161,22.1586,12.028405130642783,7.541061887117529,83136.35648952026
864,2023-04-11 08:30:00,77.5,119.92,61,94.38864516129033,2023-04-13 21:30:00,37.789795125474,128.876849750085,11.48,65.47,4.51,237.9,0.0,84.59351308541208,6.53477432814,22.0704,12.028702915944894,7.510288347329933,80699.45580339558
864,2023-04-11 08:30:00,77.5,119.92,62,95.93599999999999,2023-04-13 22:30:00,37.789795125474,128.876849750085,11.08,66.13,4.47,236.3,0.0,84.5558373854667,6.50787380826,21.9984,11.943192912689398,7.482099664872126,74542.60611228312
864,2023-04-11 08:30:00,77.5,119.92,63,97.48335483870967,2023-04-13 23:30:00,37.789795125474,128.876849750085,11.07,64.95,4.79,230.6,0.0,84.59882939769017,6.52513616935,21.9966,12.208441479828371,7.493234496588837,88491.8851036052
864,2023-04-11 08:30:00,77.5,119.92,64,99.03070967741935,2023-04-14 00:30:00,37.789795125474,128.876849750085,11.17,64.39,4.6,232.5,0.0,84.62847779236111,6.53791030917,22.0146,12.140976274220673,7.504266031036036,85880.17688231489
864,2023-04-11 08:30:00,77.5,119.92,65,100.57806451612903,2023-04-14 01:30:00,37.789795125474,128.876849750085,11.6,61.99,4.3,239.6,0.03,84.75173801991515,6.5942852097,22.092,12.161456098157702,7.5525964310594125,91166.31332980502
864,2023-04-11 08:30:00,77.5,119.92,66,102.12541935483871,2023-04-14 02:30:00,37.789795125474,128.876849750085,11.49,62.32,3.88,252.9,0.03,84.7380498462589,6.58402300632,22.0722,11.884547014486255,7.5429721469346465,76285.27568260813
864,2023-04-11 08:30:00,77.5,119.92,67,103.67277419354838,2023-04-14 03:30:00,37.789795125474,128.876849750085,11.39,61.67,3.83,262.5,0.03,84.76369320447591,6.5893789068699995,22.0542,11.896225021854288,7.543854379694027,76897.80121726186
864,2023-04-11 08:30:00,77.5,119.92,68,105.22012903225806,2023-04-14 04:30:00,37.789795125474,128.876849750085,11.32,60.31,3.88,261.2,0.0,84.82142021770423,6.60687049878,22.041600000000003,12.020727461425883,7.553455319911938,83750.34941232401
864,2023-04-11 08:30:00,77.5,119.92,69,106.76748387096774,2023-04-14 05:30:00,37.789795125474,128.876849750085,11.02,60.82,3.73,258.9,0.0,84.7890060451651,6.58460211576,21.9876,11.877443318565442,7.530973550138696,75080.63793842836
864,2023-04-11 08:30:00,77.5,119.92,70,108.31483870967742,2023-04-14 06:30:00,37.789795125474,128.876849750085,10.92,61.61,3.28,257.5,0.0,84.75672007387476,6.56808838658,21.9696,11.560038400977907,7.5175278751059835,60994.65381796604
864,2023-04-11 08:30:00,77.5,119.92,71,109.8621935483871,2023-04-14 07:30:00,37.789795125474,128.876849750085,11.45,60.9,2.84,252.1,0.0,84.81050982374663,6.6041069255,22.064999999999998,11.389983574744793,7.555080208567541,56876.43491902
864,2023-04-11 08:30:00,77.5,119.92,72,111.40954838709678,2023-04-14 08:30:00,37.789795125474,128.876849750085,12.14,57.76,2.8,241.0,0.01,84.9793900711917,6.68850203136,22.1892,11.633281282000516,7.628412927847773,70896.13213235924
864,2023-04-11 08:30:00,77.5,119.92,73,112.95690322580644,2023-04-14 09:30:00,37.789795125474,128.876849750085,12.58,55.7,2.82,237.6,0.01,85.10579103325756,6.7460761464,22.2684,11.849340372830858,7.6775128810573685,84945.18498481227
864,2023-04-11 08:30:00,77.5,119.92,74,114.50425806451612,2023-04-14 10:30:00,37.789795125474,128.876849750085,13.01,56.68,2.46,237.8,0.03,85.07436139604728,6.75250396572,22.3458,11.58604716423093,7.693164027425867,73181.27876916711
864,2023-04-11 08:30:00,77.5,119.92,75,116.0516129032258,2023-04-14 11:30:00,37.789795125474,128.876849750085,13.86,51.88,2.02,241.0,0.03,85.37432201314151,6.88623835872,22.4988,11.811695210422673,7.802314303748644,93451.94174448759
864,2023-04-11 08:30:00,77.5,119.92,76,117.59896774193548,2023-04-14 12:30:00,37.789795125474,128.876849750085,15.35,42.48,1.78,247.5,0.08,85.90690543342004,7.1648717444,22.767,12.569492777104688,8.019957018166595,185173.8500240831
864,2023-04-11 08:30:00,77.5,119.92,77,119.14632258064516,2023-04-14 13:30:00,37.789795125474,128.876849750085,16.9,34.43,0.55,245.3,0.07,86.18846797785928,7.453018086,23.046,12.290866796790706,8.242238490998922,192479.0763146754
864,2023-04-11 08:30:00,77.5,119.92,78,120.69367741935484,2023-04-14 14:30:00,37.789795125474,128.876849750085,17.2,37.87,0.77,104.2,0.01,86.14151986975183,7.3997348468999995,23.1,12.346006823455387,8.218105710752246,194834.1433886841
865,2023-03-26 14:52:00,2.6333333333333333,1.2,1,0.45569620253164556,2023-03-26 15:52:00,37.6780725461921,127.935063630646,12.04,39.03,4.79,302.9,0.0,85.92392189352991,6.713163968244,20.6712,14.66307248115667,7.4100895904085755,338361.9444352709
865,2023-03-26 14:52:00,2.6333333333333333,1.2,2,0.9113924050632911,2023-03-26 16:52:00,37.6780725461921,127.935063630646,11.03,38.93,5.04,300.0,0.0,85.86185927500847,6.6594267392379995,20.4894,14.720368465493484,7.3481490674518275,326082.02698368626
865,2023-03-26 14:52:00,2.6333333333333333,1.2,3,1.3670886075949367,2023-03-26 17:52:00,37.6780725461921,127.935063630646,9.08,46.92,4.28,300.3,0.0,85.36588680671868,6.481012679792,20.1384,13.220937225106415,7.182932283081272,116951.59524342424
866,2023-03-24 18:12:00,1.9666666666666666,0.2,1,0.1016949152542373,2023-03-24 19:12:00,37.79186457822,127.646194579037,4.85,81.9,6.05,81.3,0.0,84.01400762498407,6.0958679351,19.377,12.023161921326118,6.824436523331975,40803.40852472366
866,2023-03-24 18:12:00,1.9666666666666666,0.2,2,0.2033898305084746,2023-03-24 20:12:00,37.79186457822,127.646194579037,4.38,82.97,5.8,83.6,0.12,84.01688869323235,6.083075514392,19.2924,11.877214341130825,6.80329414697317,36747.90766427091
867,2023-03-22 17:15:00,1.75,0.05,1,0.028571428571428574,2023-03-22 18:15:00,38.0552638648249,127.790017389636,13.08,69.6,2.36,358.1,0.43,84.52228486119054,6.38373167296,20.8584,10.689746251651846,7.2331690022273705,27347.09253426839
867,2023-03-22 17:15:00,1.75,0.05,2,0.05714285714285715,2023-03-22 19:15:00,38.0552638648249,127.790017389636,12.15,75.43,2.58,13.4,0.8,79.31055570047431,6.28980032445,20.691,5.808606396191461,7.1476297518575524,927.3120430157045
868,2023-03-22 12:16:00,6.733333333333333,0.5,1,0.07425742574257425,2023-03-22 13:16:00,38.1084781281203,128.034570007438,19.13,42.78,3.0,221.5,0.0,86.27213051005371,7.030437294907999,21.947400000000002,14.070807620212626,7.808005155817637,370810.39818528085
868,2023-03-22 12:16:00,6.733333333333333,0.5,2,0.1485148514851485,2023-03-22 14:16:00,38.1084781281203,128.034570007438,19.41,44.63,2.88,225.1,0.0,86.1982067642466,7.010922857966,21.997799999999998,13.841022541214048,7.80389428317114,322300.28952454036
868,2023-03-22 12:16:00,6.733333333333333,0.5,3,0.22277227722772275,2023-03-22 15:16:00,38.1084781281203,128.034570007438,19.26,47.48,2.62,230.7,0.0,86.02185816914984,6.951875883296,21.9708,13.326176342994271,7.762966905326026,227277.29864898114
868,2023-03-22 12:16:00,6.733333333333333,0.5,4,0.297029702970297,2023-03-22 16:16:00,38.1084781281203,128.034570007438,18.46,51.69,1.96,237.7,0.0,85.69969387605396,6.841169893848,21.8268,12.321570683147922,7.671302484512627,112904.49021060893
868,2023-03-22 12:16:00,6.733333333333333,0.5,5,0.3712871287128713,2023-03-22 17:16:00,38.1084781281203,128.034570007438,17.07,63.81,0.83,265.2,0.0,84.91654612537316,6.585357710014,21.5766,10.443445526058465,7.470538935340434,29024.407230917077
868,2023-03-22 12:16:00,6.733333333333333,0.5,6,0.4455445544554455,2023-03-22 18:16:00,38.1084781281203,128.034570007438,15.37,56.99,0.88,348.8,0.0,85.17951169875607,6.630580990446,21.2706,10.855649440822944,7.452968027266471,37066.63239774618
868,2023-03-22 12:16:00,6.733333333333333,0.5,7,0.5198019801980198,2023-03-22 19:16:00,38.1084781281203,128.034570007438,13.54,63.37,1.56,23.0,0.09,84.79684188848285,6.477370775376,20.941200000000002,10.658588799827013,7.30552199197627,28651.698724969076
869,2023-03-18 16:38:00,23.866666666666667,15.0,1,0.6284916201117319,2023-03-18 17:38:00,37.6373898432815,128.553137969179,8.56,55.54,2.41,294.5,0.0,84.93571108116117,6.382317711048,20.044800000000002,11.338683772068924,7.10723167889175,36080.89146902321
869,2023-03-18 16:38:00,23.866666666666667,15.0,2,1.2569832402234637,2023-03-18 18:38:00,37.6373898432815,128.553137969179,5.47,65.32,1.82,285.9,0.0,84.53749193844327,6.202825376568,19.488599999999998,10.42427952404079,6.908534986692514,17279.041778209597
869,2023-03-18 16:38:00,23.866666666666667,15.0,3,1.8854748603351956,2023-03-18 19:38:00,37.6373898432815,128.553137969179,4.01,69.56,2.13,269.5,0.0,84.4080243901446,6.138466074712,19.2258,10.40434254038096,6.827319212060677,15849.52604416897
869,2023-03-18 16:38:00,23.866666666666667,15.0,4,2.5139664804469275,2023-03-18 20:38:00,37.6373898432815,128.553137969179,2.77,74.33,2.46,263.9,0.0,84.29875039364971,6.088433062722,19.0026,10.423959604923215,6.761169408791033,15091.479886330419
869,2023-03-18 16:38:00,23.866666666666667,15.0,5,3.1424581005586596,2023-03-18 21:38:00,37.6373898432815,128.553137969179,1.58,79.4,2.75,264.2,0.0,84.22289056146485,6.04914505744,18.7884,10.470004978240283,6.703009450971022,14699.62992011425
869,2023-03-18 16:38:00,23.866666666666667,15.0,6,3.7709497206703912,2023-03-18 22:38:00,37.6373898432815,128.553137969179,0.49,83.73,3.03,267.7,0.0,84.19479433847992,6.023028333474,18.5922,10.578782803607274,6.655697474736839,14999.792440321167
869,2023-03-18 16:38:00,23.866666666666667,15.0,7,4.399441340782123,2023-03-18 23:38:00,37.6373898432815,128.553137969179,-0.39,86.77,3.27,271.6,0.0,84.20406210529443,6.008361727794,18.433799999999998,10.720826409425504,6.62130726728922,15782.810080178757
869,2023-03-18 16:38:00,23.866666666666667,15.0,8,5.027932960893855,2023-03-19 00:38:00,37.6373898432815,128.553137969179,-0.89,86.66,3.43,274.0,0.0,84.20083242533536,6.002493750252,18.3438,10.802925632568739,6.603204279533378,16273.84961789877
869,2023-03-18 16:38:00,23.866666666666667,15.0,9,5.656424581005587,2023-03-19 01:38:00,37.6373898432815,128.553137969179,-1.13,84.56,3.51,275.4,0.0,84.18787668188638,5.999587668624,18.3006,10.827715273413956,6.5944429204323365,16372.645928883238
869,2023-03-18 16:38:00,23.866666666666667,15.0,10,6.284916201117319,2023-03-19 02:38:00,37.6373898432815,128.553137969179,-1.32,82.54,3.54,275.4,0.0,84.18809869615286,5.996580640584,18.2664,10.844419020856515,6.587072546102468,16416.21058076304
869,2023-03-18 16:38:00,23.866666666666667,15.0,11,6.91340782122905,2023-03-19 03:38:00,37.6373898432815,128.553137969179,-1.46,81.51,3.56,274.0,0.0,84.19155081043144,5.994074605848,18.2412,10.86038424340361,6.581462817335496,16480.17447003602
869,2023-03-18 16:38:00,23.866666666666667,15.0,12,7.5418994413407825,2023-03-19 04:38:00,37.6373898432815,128.553137969179,-1.62,80.89,3.6,273.0,0.0,84.19380719337383,5.991154103304,18.2124,10.88559291210226,6.575013992316259,16619.36156034939
869,2023-03-18 16:38:00,23.866666666666667,15.0,13,8.170391061452515,2023-03-19 05:38:00,37.6373898432815,128.553137969179,-1.7,80.0,3.59,273.0,0.0,84.19991916247976,5.98931784,18.198,10.889039934364545,6.571561789591414,16597.581271049956
869,2023-03-18 16:38:00,23.866666666666667,15.0,14,8.798882681564246,2023-03-19 06:38:00,37.6373898432815,128.553137969179,-1.45,77.82,3.36,275.1,0.0,84.22573939453518,5.99308953266,18.243,10.80096192149768,6.581161806935231,15918.230057173289
869,2023-03-18 16:38:00,23.866666666666667,15.0,15,9.427374301675979,2023-03-19 07:38:00,37.6373898432815,128.553137969179,2.01,67.97,3.11,278.9,0.0,84.39022616212627,6.088673767394,18.8658,10.904770458872362,6.739582196837684,19658.536096945823
869,2023-03-18 16:38:00,23.866666666666667,15.0,16,10.05586592178771,2023-03-19 08:38:00,37.6373898432815,128.553137969179,5.02,53.41,3.11,280.7,0.0,84.89189365864219,6.253817735544,19.4076,11.675391715691422,6.927178423253548,36975.410382953945
869,2023-03-18 16:38:00,23.866666666666667,15.0,17,10.684357541899441,2023-03-19 09:38:00,37.6373898432815,128.553137969179,8.42,39.93,2.79,291.2,0.0,85.59556508141344,6.509064031952,20.0196,12.662559996053403,7.181082578337851,84653.74242907697
869,2023-03-18 16:38:00,23.866666666666667,15.0,18,11.312849162011174,2023-03-19 10:38:00,37.6373898432815,128.553137969179,10.29,33.86,2.55,281.1,0.0,85.91025902745916,6.670603394228,20.3562,13.072922194357618,7.333416450838026,125652.35328953064
869,2023-03-18 16:38:00,23.866666666666667,15.0,19,11.941340782122905,2023-03-19 11:38:00,37.6373898432815,128.553137969179,11.45,32.81,2.85,269.8,0.0,86.03689888044448,6.75063048721,20.564999999999998,13.510035537888832,7.415644852186546,176423.35048952047
869,2023-03-18 16:38:00,23.866666666666667,15.0,20,12.569832402234638,2023-03-19 12:38:00,37.6373898432815,128.553137969179,12.25,32.94,3.2,265.2,0.0,86.10890483377244,6.79693453518,20.709,13.89031150413809,7.466988227011812,232024.8169111906
869,2023-03-18 16:38:00,23.866666666666667,15.0,21,13.19832402234637,2023-03-19 13:38:00,37.6373898432815,128.553137969179,12.77,33.78,3.55,264.7,0.0,86.13753331358795,6.817604870852,20.802599999999998,14.194518328667082,7.494668554354112,284651.5884614823
869,2023-03-18 16:38:00,23.866666666666667,15.0,22,13.8268156424581,2023-03-19 14:38:00,37.6373898432815,128.553137969179,12.87,35.29,3.84,267.0,0.0,86.10402726739925,6.804721562766,20.8206,14.335731656163247,7.489790292909716,306935.90740909206
869,2023-03-18 16:38:00,23.866666666666667,15.0,23,14.455307262569834,2023-03-19 15:38:00,37.6373898432815,128.553137969179,12.52,36.94,3.91,271.0,0.0,86.01665190707658,6.764555305896,20.7576,14.210798379684622,7.455253761041569,275277.2482420026
869,2023-03-18 16:38:00,23.866666666666667,15.0,24,15.083798882681565,2023-03-19 16:38:00,37.6373898432815,128.553137969179,11.66,40.64,3.63,275.2,0.0,85.7937099392576,6.674252242048,20.602800000000002,13.580607918263311,7.375385976881825,176101.5492385409
870,2023-03-18 15:45:00,17.416666666666668,0.8,1,0.045933014354066985,2023-03-18 16:45:00,37.3401338968677,128.787796810301,10.63,39.74,3.43,291.4,0.0,85.75581068918362,6.629223554964,20.4174,13.37336544747071,7.3181849094167335,147140.25920266847
870,2023-03-18 15:45:00,17.416666666666668,0.8,2,0.09186602870813397,2023-03-18 17:45:00,37.3401338968677,128.787796810301,8.56,55.54,2.41,294.5,0.0,84.93571108116117,6.382317711048,20.044800000000002,11.338683772068924,7.10723167889175,36080.89146902321
870,2023-03-18 15:45:00,17.416666666666668,0.8,3,0.13779904306220095,2023-03-18 18:45:00,37.3401338968677,128.787796810301,5.47,65.32,1.82,285.9,0.0,84.53749193844327,6.202825376568,19.488599999999998,10.42427952404079,6.908534986692514,17279.041778209597
870,2023-03-18 15:45:00,17.416666666666668,0.8,4,0.18373205741626794,2023-03-18 19:45:00,37.3401338968677,128.787796810301,4.01,69.56,2.13,269.5,0.0,84.4080243901446,6.138466074712,19.2258,10.40434254038096,6.827319212060677,15849.52604416897
870,2023-03-18 15:45:00,17.416666666666668,0.8,5,0.22966507177033493,2023-03-18 20:45:00,37.3401338968677,128.787796810301,2.77,74.33,2.46,263.9,0.0,84.29875039364971,6.088433062722,19.0026,10.423959604923215,6.761169408791033,15091.479886330419
870,2023-03-18 15:45:00,17.416666666666668,0.8,6,0.2755980861244019,2023-03-18 21:45:00,37.3401338968677,128.787796810301,1.58,79.4,2.75,264.2,0.0,84.22289056146485,6.04914505744,18.7884,10.470004978240283,6.703009450971022,14699.62992011425
870,2023-03-18 15:45:00,17.416666666666668,0.8,7,0.3215311004784689,2023-03-18 22:45:00,37.3401338968677,128.787796810301,0.49,83.73,3.03,267.7,0.0,84.19479433847992,6.023028333474,18.5922,10.578782803607274,6.655697474736839,14999.792440321167
870,2023-03-18 15:45:00,17.416666666666668,0.8,8,0.3674641148325359,2023-03-18 23:45:00,37.3401338968677,128.787796810301,-0.39,86.77,3.27,271.6,0.0,84.20406210529443,6.008361727794,18.433799999999998,10.720826409425504,6.62130726728922,15782.810080178757
